,Assists,Clean_Sheet,xA,xG,xGC,Goals_Conceded,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Delta_Goals_Conceded,Next_Points,Running_Assists,Running_Clean_Sheet,Running_xA,Running_xG,Running_xGC,Running_Goals_Conceded,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Delta_Goals_Conceded,Running_Next_Points
17,0,0,0.02,0.0,1.36,2,0,90,0,0,0,1,0,Aaron,Bissaka,4,0.0,-0.02,-0.6399999999999999,1.0,0.0,0.0,0.005,0.0,0.34,0.5,0.0,22.5,0.0,0.0,0.0,0.25,0.0,4.0,0.0,-0.005000000000000004,-0.15999999999999998,0.5
18,0,0,0.0,0.0,1.68,2,0,90,0,0,0,1,0,Aaron,Bissaka,5,0.0,0.0,-0.32000000000000006,1.0,0.0,0.0,0.005,0.0,0.76,1.0,0.0,45.0,0.0,0.0,0.0,0.5,0.0,4.25,0.0,-0.005000000000000004,-0.24,0.75
19,0,0,0.05,0.04,0.74,2,0,89,0,0,0,1,0,Aaron,Bissaka,2,-0.04,-0.05,-1.26,0.0,0.0,0.0,0.0175,0.01,0.9450000000000001,1.5,0.0,67.25,0.0,0.0,0.0,0.75,0.0,4.0,-0.01,-0.017500000000000005,-0.5549999999999999,0.75
20,0,0,0.01,0.0,1.36,2,0,90,0,0,0,0,1,Aaron,Bissaka,5,0.0,-0.01,-0.6399999999999999,0.0,0.0,0.0,0.02,0.01,1.2850000000000001,2.0,0.0,89.75,0.0,0.0,0.0,0.75,0.25,4.0,-0.01,-0.020000000000000004,-0.715,0.5
21,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aaron,Bissaka,3,0.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000001,0.01,0.945,1.5,0.0,67.25,0.0,0.0,0.0,0.5,0.25,3.75,-0.01,-0.015000000000000005,-0.5549999999999999,0.25
22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aaron,Bissaka,4,0.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000003,0.01,0.525,1.0,0.0,44.75,0.0,0.0,0.0,0.25,0.25,3.5,-0.01,-0.015000000000000006,-0.475,0.0
23,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aaron,Bissaka,5,0.0,0.0,0.0,0.0,0.0,0.0,0.002500000000000002,0.0,0.34,0.5,0.0,22.5,0.0,0.0,0.0,0.0,0.25,4.25,0.0,-0.0025000000000000053,-0.15999999999999998,0.0
24,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aaron,Bissaka,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
25,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aaron,Bissaka,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
26,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aaron,Bissaka,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0
27,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aaron,Bissaka,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.25
