,Assists,Clean_Sheet,xA,xG,xGC,Goals_Conceded,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Delta_Goals_Conceded,Next_Points,Running_Assists,Running_Clean_Sheet,Running_xA,Running_xG,Running_xGC,Running_Goals_Conceded,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Delta_Goals_Conceded,Running_Next_Points
6,0,0,0.19,0.14,1.71,1,1,90,0,0,0,8,1,Douglas,Luiz,3,0.86,-0.19,0.71,2.0,0.0,0.25,0.1,0.245,1.645,1.25,0.5,85.25,0.0,0.0,0.0,5.5,0.5,4.0,0.255,-0.1,0.395,5.5
7,0,0,0.11,0.33,1.19,1,0,90,0,0,0,2,0,Douglas,Luiz,3,-0.33,-0.11,0.18999999999999995,15.0,0.0,0.25,0.12,0.3275,1.355,0.75,0.5,90.0,0.0,0.0,0.0,5.5,0.5,3.5,0.1725,-0.12,0.605,6.75
8,0,0,0.07,0.9,1.15,1,2,90,0,0,0,15,0,Douglas,Luiz,4,1.1,-0.07,0.1499999999999999,7.0,0.0,0.25,0.1125,0.355,1.35,0.75,0.75,90.0,0.0,0.0,0.0,6.75,0.5,3.5,0.395,-0.1125,0.6,8.0
9,1,0,0.13,0.0,0.17,1,0,89,0,0,0,7,0,Douglas,Luiz,2,0.0,0.87,-0.83,2.0,0.25,0.0,0.125,0.3425,1.0550000000000002,1.0,0.75,89.75,0.0,0.0,0.0,8.0,0.25,3.0,0.40750000000000003,0.125,0.054999999999999966,6.5
10,0,0,0.18,0.02,0.41,2,0,85,0,0,0,2,0,Douglas,Luiz,2,-0.02,-0.18,-1.59,2.0,0.25,0.0,0.1225,0.3125,0.73,1.25,0.5,88.5,0.0,0.0,0.0,6.5,0.0,2.75,0.18750000000000003,0.1275,-0.52,6.5
11,0,0,0.04,0.0,0.93,1,0,90,0,0,0,2,0,Douglas,Luiz,3,0.0,-0.04,-0.06999999999999995,7.0,0.25,0.0,0.105,0.23,0.665,1.25,0.5,88.5,0.0,0.0,0.0,6.5,0.0,2.75,0.27,0.14500000000000002,-0.5850000000000001,4.5
12,1,0,0.12,0.0,2.32,1,0,90,0,0,0,7,0,Douglas,Luiz,5,0.0,0.88,1.3199999999999998,2.0,0.5,0.0,0.1175,0.005,0.9574999999999999,1.25,0.0,88.5,0.0,0.0,0.0,4.5,0.0,3.0,-0.005,0.3825,-0.2925000000000001,3.25
13,0,0,0.07,0.33,2.02,2,0,90,0,0,0,2,0,Douglas,Luiz,3,-0.33,-0.07,0.020000000000000018,3.0,0.25,0.0,0.10250000000000001,0.08750000000000001,1.42,1.5,0.0,88.75,0.0,0.0,0.0,3.25,0.0,3.25,-0.08750000000000001,0.14750000000000002,-0.0800000000000001,3.5
14,0,1,0.48,0.39,0.83,0,0,90,0,0,0,3,0,Douglas,Luiz,5,-0.39,-0.48,0.83,2.0,0.25,0.25,0.1775,0.18,1.525,1.0,0.0,90.0,0.0,0.0,0.0,3.5,0.0,4.0,-0.18,0.0725,0.5249999999999999,3.5
15,0,1,0.01,0.01,1.36,0,0,90,0,0,0,2,1,Douglas,Luiz,5,-0.01,-0.01,1.36,0.0,0.25,0.5,0.16999999999999998,0.1825,1.6324999999999998,0.75,0.0,90.0,0.0,0.0,0.0,3.5,0.25,4.5,-0.1825,0.08,0.8825,1.75
16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Douglas,Luiz,2,0.0,0.0,0.0,8.0,0.0,0.5,0.13999999999999999,0.1825,1.0524999999999998,0.5,0.0,67.5,0.0,0.0,0.0,1.75,0.25,3.75,-0.1825,-0.14,0.5525,3.25
17,1,0,0.21,0.04,0.56,1,0,90,0,0,0,8,0,Douglas,Luiz,2,-0.04,0.79,-0.43999999999999995,2.0,0.25,0.5,0.17500000000000002,0.11,0.6874999999999999,0.25,0.0,67.5,0.0,0.0,0.0,3.25,0.25,3.5,-0.11,0.07500000000000002,0.4375,3.0
18,0,0,0.09,0.04,1.04,3,0,90,0,0,0,2,0,Douglas,Luiz,4,-0.04,-0.09,-1.96,10.0,0.25,0.25,0.07750000000000001,0.0225,0.7399999999999999,1.0,0.0,67.5,0.0,0.0,0.0,3.0,0.25,3.25,-0.0225,0.17250000000000001,-0.26,5.0
19,0,0,0.04,0.97,0.98,2,1,90,0,0,0,10,0,Douglas,Luiz,2,0.030000000000000027,-0.04,-1.02,3.0,0.25,0.0,0.085,0.2625,0.6449999999999999,1.5,0.25,67.5,0.0,0.0,0.0,5.0,0.0,2.5,-0.012499999999999995,0.165,-0.8550000000000001,5.75
20,0,1,0.11,0.03,1.13,0,0,90,0,0,0,3,0,Douglas,Luiz,3,-0.03,-0.11,1.13,1.0,0.25,0.25,0.11250000000000002,0.26999999999999996,0.9274999999999999,1.5,0.25,90.0,0.0,0.0,0.0,5.75,0.0,2.75,-0.019999999999999993,0.1375,-0.5725,4.0
21,0,0,0.48,0.0,2.54,3,0,90,0,0,0,1,1,Douglas,Luiz,4,0.0,-0.48,-0.45999999999999996,5.0,0.0,0.25,0.18000000000000002,0.25999999999999995,1.4224999999999999,2.0,0.25,90.0,0.0,0.0,0.0,4.0,0.25,3.25,-0.009999999999999993,-0.18,-0.5775000000000001,4.75
22,1,0,0.45,0.01,0.22,0,0,45,0,0,0,5,0,Douglas,Luiz,2,-0.01,0.55,0.22,10.0,0.25,0.25,0.27,0.2525,1.2174999999999998,1.25,0.25,78.75,0.0,0.0,0.0,4.75,0.25,2.75,-0.002499999999999993,-0.01999999999999999,-0.03250000000000008,4.75
23,0,0,0.07,0.73,1.8,2,1,90,0,0,0,10,0,Douglas,Luiz,4,0.27,-0.07,-0.19999999999999996,2.0,0.25,0.25,0.2775,0.1925,1.4224999999999999,1.25,0.25,78.75,0.0,0.0,0.0,4.75,0.25,3.25,0.0575,-0.027499999999999983,0.17249999999999993,4.5
24,0,0,0.15,0.0,1.4,1,0,90,0,0,0,2,0,Douglas,Luiz,3,0.0,-0.15,0.3999999999999999,15.0,0.25,0.0,0.2875,0.185,1.4899999999999998,1.5,0.25,78.75,0.0,0.0,0.0,4.5,0.25,3.25,0.065,-0.03749999999999998,-0.010000000000000064,8.0
25,0,0,0.05,0.55,2.58,2,2,90,0,0,0,15,0,Douglas,Luiz,2,1.45,-0.05,0.5800000000000001,4.0,0.25,0.0,0.18000000000000002,0.3225,1.5,1.25,0.75,78.75,0.0,0.0,0.0,8.0,0.0,2.75,0.4275,0.07,0.24999999999999994,7.75
26,1,0,0.02,0.04,2.28,2,0,90,0,0,0,4,1,Douglas,Luiz,2,-0.04,0.98,0.2799999999999998,2.0,0.25,0.0,0.07250000000000002,0.33,2.0149999999999997,1.75,0.75,90.0,0.0,0.0,0.0,7.75,0.25,2.75,0.42,0.1775,0.2649999999999999,5.75
27,0,0,0.12,0.0,1.63,4,0,90,0,0,0,2,0,Douglas,Luiz,5,0.0,-0.12,-2.37,1.0,0.25,0.0,0.08500000000000002,0.14750000000000002,1.9724999999999997,2.25,0.5,90.0,0.0,0.0,0.0,5.75,0.25,3.0,0.3525,0.165,-0.27750000000000014,5.5
28,0,0,0.19,0.03,2.04,1,0,90,0,0,0,1,1,Douglas,Luiz,4,-0.03,-0.19,1.04,3.0,0.25,0.0,0.09500000000000003,0.155,2.1325,2.25,0.5,90.0,0.0,0.0,0.0,5.5,0.5,3.25,0.345,0.15499999999999997,-0.1175000000000001,2.5
29,0,1,0.09,0.0,1.49,0,0,90,0,0,0,3,0,Douglas,Luiz,3,0.0,-0.09,1.49,1.0,0.25,0.25,0.10500000000000004,0.0175,1.8599999999999999,1.75,0.0,90.0,0.0,0.0,0.0,2.5,0.5,3.5,-0.0175,0.145,0.10999999999999988,1.75
30,0,0,0.11,0.19,2.28,3,0,63,0,0,0,1,1,Douglas,Luiz,5,-0.19,-0.11,-0.7200000000000002,1.0,0.0,0.25,0.12750000000000003,0.055,1.8599999999999999,2.0,0.0,83.25,0.0,0.0,0.0,1.75,0.5,4.25,-0.055,-0.1275,-0.14000000000000012,1.5
31,0,0,0.21,0.0,1.56,3,0,90,0,0,0,1,1,Douglas,Luiz,2,0.0,-0.21,-1.44,0.0,0.0,0.25,0.15000000000000002,0.055,1.8424999999999998,1.75,0.0,83.25,0.0,0.0,0.0,1.5,0.75,3.5,-0.055,-0.15,0.09249999999999992,1.25
32,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Douglas,Luiz,5,0.0,0.0,0.0,0.0,0.0,0.25,0.10250000000000002,0.0475,1.3325,1.5,0.0,60.75,0.0,0.0,0.0,1.25,0.5,3.75,-0.0475,-0.1025,-0.1675000000000001,0.5
33,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Douglas,Luiz,3,0.0,0.0,0.0,1.0,0.0,0.0,0.08000000000000002,0.0475,0.9599999999999999,1.5,0.0,38.25,0.0,0.0,0.0,0.5,0.5,3.75,-0.0475,-0.07999999999999999,-0.54,0.5
34,0,0,0.03,0.0,1.07,1,0,74,0,0,0,1,1,Douglas,Luiz,4,0.0,-0.03,0.07000000000000006,2.0,0.0,0.0,0.06000000000000002,0.0,0.6574999999999998,1.0,0.0,41.0,0.0,0.0,0.0,0.5,0.5,3.5,0.0,-0.05999999999999999,-0.3425,0.75
35,0,0,0.01,0.0,2.69,1,0,90,0,0,0,2,0,Douglas,Luiz,3,0.0,-0.01,1.69,2.0,0.0,0.0,0.010000000000000028,0.0,0.9399999999999998,0.5,0.0,41.0,0.0,0.0,0.0,0.75,0.25,3.75,0.0,-0.01,0.43999999999999995,1.25
36,0,0,0.02,0.12,1.59,3,0,79,0,0,0,2,0,Douglas,Luiz,5,-0.12,-0.02,-1.41,1.0,0.0,0.0,0.015000000000000027,0.03,1.3375,1.25,0.0,60.75,0.0,0.0,0.0,1.25,0.25,3.75,-0.03,-0.015,0.08749999999999997,1.5
37,0,0,0.42,0.0,2.48,5,0,90,0,0,0,1,1,Douglas,Luiz,4,0.0,-0.42,-2.52,,0.0,0.0,0.12000000000000002,0.03,1.9574999999999998,2.5,0.0,83.25,0.0,0.0,0.0,1.5,0.5,4.0,-0.03,-0.12,-0.5425,1.6666666666666667
0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dwight,McNeil,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dwight,McNeil,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dwight,McNeil,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.3333333333333333
3,0,0,0.01,0.03,0.48,0,0,15,0,0,0,1,0,Dwight,McNeil,2,-0.03,-0.01,0.48,2.0,0.0,0.0,0.0025,0.0075,0.12,0.0,0.0,3.75,0.0,0.0,0.0,0.25,0.0,3.25,-0.0075,-0.0025,0.12,0.75
4,0,0,0.01,0.06,1.02,1,0,87,0,0,0,2,0,Dwight,McNeil,5,-0.06,-0.01,0.020000000000000018,5.0,0.0,0.0,0.005,0.0225,0.375,0.25,0.0,25.5,0.0,0.0,0.0,0.75,0.0,3.75,-0.0225,-0.005,0.125,2.0
5,1,0,0.29,0.1,1.04,1,0,90,0,0,0,5,0,Dwight,McNeil,2,-0.1,0.71,0.040000000000000036,2.0,0.25,0.0,0.0775,0.0475,0.635,0.5,0.0,48.0,0.0,0.0,0.0,2.0,0.0,3.0,-0.0475,0.1725,0.135,2.5
6,0,0,0.75,0.12,0.89,2,0,83,0,0,0,2,0,Dwight,McNeil,2,-0.12,-0.75,-1.1099999999999999,3.0,0.25,0.0,0.265,0.0775,0.8575,1.0,0.0,68.75,0.0,0.0,0.0,2.5,0.0,2.75,-0.0775,-0.015000000000000013,-0.14249999999999996,3.0
7,0,1,0.67,0.19,0.72,0,0,90,0,0,0,3,0,Dwight,McNeil,3,-0.19,-0.67,0.72,1.0,0.25,0.25,0.43000000000000005,0.11750000000000001,0.9175,1.0,0.0,87.5,0.0,0.0,0.0,3.0,0.0,3.0,-0.11750000000000001,-0.18000000000000002,-0.08249999999999996,2.75
8,0,0,0.06,0.02,0.52,0,0,45,0,0,0,1,0,Dwight,McNeil,5,-0.02,-0.06,0.52,3.0,0.25,0.25,0.4425,0.10750000000000001,0.7925,0.75,0.0,77.0,0.0,0.0,0.0,2.75,0.0,3.0,-0.10750000000000001,-0.1925,0.04250000000000004,2.25
9,0,1,0.19,0.1,0.66,0,0,90,0,0,0,3,0,Dwight,McNeil,4,-0.1,-0.19,0.66,2.0,0.0,0.5,0.4175,0.1075,0.6975,0.5,0.0,77.0,0.0,0.0,0.0,2.25,0.0,3.5,-0.1075,-0.4175,0.19750000000000004,2.25
10,0,0,0.11,0.05,0.53,1,0,90,0,0,0,2,0,Dwight,McNeil,3,-0.05,-0.11,-0.47,2.0,0.0,0.5,0.2575,0.09,0.6074999999999999,0.25,0.0,78.75,0.0,0.0,0.0,2.25,0.0,3.75,-0.09,-0.2575,0.3575,2.0
11,0,0,0.08,0.04,2.24,2,0,90,0,0,0,2,0,Dwight,McNeil,4,-0.04,-0.08,0.2400000000000002,2.0,0.0,0.25,0.11,0.052500000000000005,0.9875,0.75,0.0,78.75,0.0,0.0,0.0,2.0,0.0,4.0,-0.052500000000000005,-0.11,0.23750000000000004,2.25
12,0,0,0.1,0.34,1.22,2,0,72,0,0,0,2,0,Dwight,McNeil,4,-0.34,-0.1,-0.78,8.0,0.0,0.25,0.12,0.1325,1.1625,1.25,0.0,85.5,0.0,0.0,0.0,2.25,0.0,3.75,-0.1325,-0.12,-0.08749999999999997,3.5
13,0,1,0.03,0.18,0.71,0,1,90,0,0,0,8,0,Dwight,McNeil,2,0.8200000000000001,-0.03,0.71,14.0,0.0,0.25,0.08,0.15250000000000002,1.175,1.25,0.25,85.5,0.0,0.0,0.0,3.5,0.0,3.25,0.09750000000000002,-0.08,-0.07499999999999996,6.5
14,1,1,0.28,0.21,1.58,0,1,90,0,0,0,14,0,Dwight,McNeil,4,0.79,0.72,1.58,3.0,0.25,0.5,0.12250000000000001,0.1925,1.4375,1.0,0.5,85.5,0.0,0.0,0.0,6.5,0.0,3.5,0.3075,0.1275,0.4375,6.75
15,0,1,0.28,0.09,0.93,0,0,90,0,0,0,3,0,Dwight,McNeil,4,-0.09,-0.28,0.93,6.0,0.25,0.75,0.17250000000000001,0.20500000000000002,1.1099999999999999,0.5,0.5,85.5,0.0,0.0,0.0,6.75,0.0,3.5,0.29500000000000004,0.07750000000000001,0.61,7.75
16,1,1,0.22,0.07,0.77,0,0,90,0,0,0,6,0,Dwight,McNeil,2,-0.07,0.78,0.77,2.0,0.5,1.0,0.2025,0.1375,0.9974999999999999,0.0,0.5,90.0,0.0,0.0,0.0,7.75,0.0,3.0,0.3625,0.2975,0.9974999999999999,6.25
17,0,0,0.2,0.06,1.34,2,0,90,0,0,0,2,0,Dwight,McNeil,5,-0.06,-0.2,-0.6599999999999999,5.0,0.5,0.75,0.24500000000000002,0.10750000000000001,1.1549999999999998,0.5,0.25,90.0,0.0,0.0,0.0,6.25,0.0,3.75,0.14250000000000002,0.255,0.655,4.0
18,1,0,0.13,0.0,2.6,3,0,90,0,0,0,5,0,Dwight,McNeil,5,0.0,0.87,-0.3999999999999999,1.0,0.5,0.5,0.20750000000000002,0.055000000000000014,1.41,1.25,0.0,90.0,0.0,0.0,0.0,4.0,0.0,4.0,-0.055,0.29250000000000004,0.16,3.5
19,0,0,0.11,0.09,1.95,3,0,73,0,0,0,1,1,Dwight,McNeil,3,-0.09,-0.11,-1.05,1.0,0.5,0.25,0.165,0.055000000000000014,1.665,2.0,0.0,85.75,0.0,0.0,0.0,3.5,0.25,3.75,-0.055,0.335,-0.335,2.25
20,0,0,0.01,0.0,0.68,0,0,27,0,0,0,1,0,Dwight,McNeil,5,0.0,-0.01,0.68,3.0,0.25,0.0,0.11250000000000002,0.03750000000000001,1.6424999999999998,2.0,0.0,70.0,0.0,0.0,0.0,2.25,0.25,4.5,-0.0375,0.13750000000000004,-0.35750000000000004,2.5
21,0,1,0.06,0.0,1.71,0,0,90,0,0,0,3,0,Dwight,McNeil,3,0.0,-0.06,1.71,2.0,0.25,0.25,0.0775,0.022500000000000013,1.7349999999999999,1.5,0.0,70.0,0.0,0.0,0.0,2.5,0.25,4.0,-0.0225,0.17250000000000004,0.235,1.75
22,0,0,0.06,0.03,0.98,2,0,84,0,0,0,2,0,Dwight,McNeil,5,-0.03,-0.06,-1.02,2.0,0.0,0.25,0.06,0.030000000000000013,1.33,1.25,0.0,68.5,0.0,0.0,0.0,1.75,0.25,4.0,-0.03,-0.05999999999999997,0.07999999999999996,2.0
23,0,0,0.18,0.03,1.31,2,0,87,0,0,0,2,0,Dwight,McNeil,5,-0.03,-0.18,-0.69,8.0,0.0,0.25,0.0775,0.015000000000000013,1.17,1.0,0.0,72.0,0.0,0.0,0.0,2.0,0.0,4.5,-0.015,-0.07749999999999997,0.16999999999999998,3.75
24,1,0,0.58,0.0,0.62,1,0,90,0,0,0,8,0,Dwight,McNeil,4,0.0,0.42000000000000004,-0.38,2.0,0.25,0.25,0.21999999999999997,0.015000000000000013,1.1549999999999998,1.25,0.0,87.75,0.0,0.0,0.0,3.75,0.0,4.25,-0.015,0.03000000000000004,-0.09500000000000003,3.5
25,0,0,0.27,0.0,1.25,1,0,90,0,0,0,2,0,Dwight,McNeil,3,0.0,-0.27,0.25,2.0,0.25,0.0,0.27249999999999996,0.015000000000000013,1.04,1.5,0.0,87.75,0.0,0.0,0.0,3.5,0.0,4.25,-0.015,-0.022499999999999964,-0.45999999999999996,3.5
26,0,0,0.27,0.66,1.28,2,0,90,0,0,0,2,0,Dwight,McNeil,4,-0.66,-0.27,-0.72,2.0,0.25,0.0,0.32499999999999996,0.17250000000000001,1.115,1.5,0.0,89.25,0.0,0.0,0.0,3.5,0.0,4.0,-0.17250000000000001,-0.07499999999999997,-0.385,3.5
27,0,0,0.26,0.24,2.56,2,0,90,0,0,0,2,0,Dwight,McNeil,4,-0.24,-0.26,0.56,5.0,0.25,0.0,0.345,0.225,1.4274999999999998,1.5,0.0,90.0,0.0,0.0,0.0,3.5,0.0,3.75,-0.225,-0.09499999999999997,-0.07250000000000001,2.75
28,1,0,0.07,0.05,1.56,2,0,90,0,0,0,5,0,Dwight,McNeil,3,-0.05,0.9299999999999999,-0.43999999999999995,1.0,0.25,0.0,0.21750000000000003,0.23750000000000002,1.6624999999999999,1.75,0.0,90.0,0.0,0.0,0.0,2.75,0.0,3.5,-0.23750000000000002,0.0325,-0.0875,2.5
29,0,0,0.51,0.07,2.54,1,0,90,0,0,0,1,1,Dwight,McNeil,4,-0.07,-0.51,1.54,3.0,0.25,0.0,0.2775,0.255,1.9849999999999999,1.75,0.0,90.0,0.0,0.0,0.0,2.5,0.25,3.75,-0.255,-0.027499999999999997,0.23500000000000001,2.75
30,0,1,0.05,0.05,0.46,0,0,90,0,0,0,3,0,Dwight,McNeil,2,-0.05,-0.05,0.46,2.0,0.25,0.25,0.22250000000000003,0.10250000000000001,1.7799999999999998,1.25,0.0,90.0,0.0,0.0,0.0,2.75,0.25,3.25,-0.10250000000000001,0.027500000000000007,0.53,2.75
31,0,0,0.43,0.0,2.96,6,0,90,0,0,0,2,0,Dwight,McNeil,4,0.0,-0.43,-3.04,10.0,0.25,0.25,0.265,0.0425,1.88,2.25,0.0,90.0,0.0,0.0,0.0,2.75,0.25,3.25,-0.0425,-0.014999999999999986,-0.37,4.0
32,0,1,0.09,0.06,0.85,0,1,90,0,0,0,10,0,Dwight,McNeil,2,0.94,-0.09,0.85,6.0,0.0,0.5,0.27,0.045,1.7024999999999997,1.75,0.25,90.0,0.0,0.0,0.0,4.0,0.25,3.0,0.205,-0.26999999999999996,-0.047500000000000014,5.25
33,1,1,0.27,0.11,2.06,0,0,90,0,0,0,6,0,Dwight,McNeil,5,-0.11,0.73,2.06,3.0,0.25,0.75,0.21,0.055,1.5825,1.5,0.25,90.0,0.0,0.0,0.0,5.25,0.0,3.25,0.19499999999999998,0.040000000000000036,0.08250000000000002,5.25
34,0,1,0.42,0.21,0.84,0,0,90,0,0,0,3,0,Dwight,McNeil,2,-0.21,-0.42,0.84,2.0,0.25,0.75,0.3025,0.095,1.6774999999999998,1.5,0.25,90.0,0.0,0.0,0.0,5.25,0.0,3.25,0.15499999999999997,-0.05249999999999996,0.1775,5.25
35,0,0,0.3,0.0,0.96,1,0,90,0,0,0,2,0,Dwight,McNeil,2,0.0,-0.3,-0.040000000000000036,3.0,0.25,0.75,0.27,0.095,1.1775,0.25,0.25,90.0,0.0,0.0,0.0,5.25,0.0,2.75,0.15499999999999997,-0.019999999999999962,0.9275,3.5
36,0,1,0.47,0.0,0.35,0,0,68,0,0,0,3,0,Dwight,McNeil,2,0.0,-0.47,0.35,5.0,0.25,0.75,0.365,0.07999999999999999,1.0524999999999998,0.25,0.0,84.5,0.0,0.0,0.0,3.5,0.0,2.75,-0.08,-0.11499999999999996,0.8025,3.25
37,1,0,0.08,0.0,2.89,2,0,90,0,0,0,5,0,Dwight,McNeil,5,0.0,0.92,0.8900000000000001,,0.25,0.5,0.3175,0.0525,1.2599999999999998,0.75,0.0,84.5,0.0,0.0,0.0,3.25,0.0,2.75,-0.052500000000000005,-0.06749999999999998,0.51,3.3333333333333335
0,0,1,0.58,0.51,0.49,0,0,90,0,0,0,3,0,Eberechi,Eze,2,-0.51,-0.58,0.49,2.0,0.0,1.0,0.58,0.51,0.49,0.0,0.0,90.0,0.0,0.0,0.0,3.0,0.0,2.0,-0.51,-0.58,0.49,2.0
1,0,0,0.15,0.25,2.0,1,0,90,0,0,0,2,0,Eberechi,Eze,5,-0.25,-0.15,1.0,2.0,0.0,0.5,0.365,0.38,1.245,0.5,0.0,90.0,0.0,0.0,0.0,2.5,0.0,3.5,-0.38,-0.365,0.745,2.0
2,0,0,0.07,0.35,0.97,1,0,90,0,0,0,2,0,Eberechi,Eze,2,-0.35,-0.07,-0.030000000000000027,8.0,0.0,0.3333333333333333,0.26666666666666666,0.36999999999999994,1.1533333333333333,0.6666666666666666,0.0,90.0,0.0,0.0,0.0,2.3333333333333335,0.0,3.0,-0.36999999999999994,-0.26666666666666666,0.48666666666666664,4.0
3,0,0,0.13,0.63,1.34,2,1,90,0,0,0,8,0,Eberechi,Eze,3,0.37,-0.13,-0.6599999999999999,1.0,0.0,0.25,0.23249999999999998,0.435,1.2000000000000002,1.0,0.25,90.0,0.0,0.0,0.0,3.75,0.0,3.0,-0.185,-0.23249999999999998,0.2,3.25
4,0,0,0.25,0.41,3.21,3,0,90,0,0,0,1,1,Eberechi,Eze,5,-0.41,-0.25,0.20999999999999996,3.0,0.0,0.0,0.15,0.41,1.88,1.75,0.25,90.0,0.0,0.0,0.0,3.25,0.25,3.75,-0.15999999999999998,-0.15,0.13,3.5
5,0,1,0.34,0.11,0.59,0,0,90,0,0,0,3,0,Eberechi,Eze,3,-0.11,-0.34,0.59,6.0,0.0,0.25,0.1975,0.375,1.5275,1.5,0.25,90.0,0.0,0.0,0.0,3.5,0.25,3.25,-0.12499999999999999,-0.1975,0.027499999999999997,4.5
6,1,1,0.28,0.04,1.46,0,0,87,0,0,0,6,0,Eberechi,Eze,4,-0.04,0.72,1.46,0.0,0.25,0.5,0.25,0.2975,1.65,1.25,0.25,89.25,0.0,0.0,0.0,4.5,0.25,3.75,-0.047499999999999994,-2.7755575615628914e-17,0.4,2.5
7,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Eberechi,Eze,2,0.0,0.0,0.0,0.0,0.25,0.5,0.21750000000000003,0.13999999999999999,1.315,0.75,0.0,66.75,0.0,0.0,0.0,2.5,0.25,3.5,-0.13999999999999999,0.03249999999999998,0.565,2.25
8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Eberechi,Eze,4,0.0,0.0,0.0,0.0,0.25,0.5,0.15500000000000003,0.0375,0.5125000000000001,0.0,0.0,44.25,0.0,0.0,0.0,2.25,0.0,3.25,-0.03749999999999999,0.09499999999999997,0.5125,1.5
9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Eberechi,Eze,5,0.0,0.0,0.0,4.0,0.25,0.25,0.07,0.01,0.3650000000000001,0.0,0.0,21.75,0.0,0.0,0.0,1.5,0.0,3.75,-0.009999999999999993,0.18,0.365,1.0
10,1,0,0.11,0.0,0.69,0,0,32,0,0,0,4,0,Eberechi,Eze,2,0.0,0.89,0.69,6.0,0.25,0.0,0.0275,0.0,0.1725000000000001,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.25,0.0,0.2225,0.1725,2.5
11,0,0,0.07,0.85,1.6,3,1,90,0,0,0,6,1,Eberechi,Eze,3,0.15000000000000002,-0.07,-1.4,1.0,0.25,0.0,0.045,0.2125,0.5725000000000001,0.75,0.25,30.5,0.0,0.0,0.0,2.5,0.25,3.5,0.03750000000000001,0.20500000000000002,-0.1775,2.75
12,0,0,0.04,0.1,0.17,0,0,48,0,0,0,1,0,Eberechi,Eze,2,-0.1,-0.04,0.17,0.0,0.25,0.0,0.055,0.2375,0.6150000000000001,0.75,0.25,42.5,0.0,0.0,0.0,2.75,0.25,3.0,0.012500000000000011,0.195,-0.13499999999999998,2.75
13,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Eberechi,Eze,4,0.0,0.0,0.0,0.0,0.25,0.0,0.055,0.2375,0.6150000000000001,0.75,0.25,42.5,0.0,0.0,0.0,2.75,0.25,2.75,0.012500000000000011,0.195,-0.13499999999999998,1.75
14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Eberechi,Eze,3,0.0,0.0,0.0,0.0,0.0,0.0,0.027500000000000004,0.2375,0.4425000000000001,0.75,0.25,34.5,0.0,0.0,0.0,1.75,0.25,3.0,0.012500000000000011,-0.027500000000000004,-0.3075,0.25
15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Eberechi,Eze,5,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.025,0.042500000000000114,0.0,0.0,12.0,0.0,0.0,0.0,0.25,0.0,3.5,-0.024999999999999994,-0.01,0.042499999999999975,0.25
16,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Eberechi,Eze,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,4.25,0.0,0.0,0.0,0.5
17,0,0,0.01,0.26,0.26,1,0,20,0,0,0,1,0,Eberechi,Eze,3,-0.26,-0.01,-0.74,2.0,0.0,0.0,0.0025,0.065,0.06500000000000011,0.25,0.0,5.25,0.0,0.0,0.0,0.5,0.0,4.0,-0.065,-0.0025,-0.18500000000000003,1.0
18,0,0,0.05,0.2,2.74,2,0,90,0,0,0,2,0,Eberechi,Eze,4,-0.2,-0.05,0.7400000000000002,9.0,0.0,0.0,0.015000000000000001,0.115,0.7500000000000002,0.75,0.0,27.75,0.0,0.0,0.0,1.0,0.0,4.25,-0.115,-0.015000000000000001,2.7755575615628914e-17,3.25
